('ядерный', 'разоружение'),14.053925881531105
('эффектный', 'заголовок'),14.053925881531105
('шизоаналитический', 'картография'),14.053925881531105
('церковно-нравственный', 'дидактика'),14.053925881531105
('цветной', 'капуста'),14.053925881531105
('ходячий', 'трюизм'),14.053925881531105
('фонетический', 'созвучие'),14.053925881531105
('финикийский', 'заселение'),14.053925881531105
('финансово-податной', 'округ'),14.053925881531105
('ученный', 'изыскатель'),14.053925881531105
('удивлённый', 'эфесец'),14.053925881531105
('территориальный', 'экспансия'),14.053925881531105
('текстильный', 'фабрикант'),14.053925881531105
('сталелитейный', 'магнат'),14.053925881531105
('спусковой', 'крючок'),14.053925881531105
('скользкий', 'угорь'),14.053925881531105
('связный', 'повествование'),14.053925881531105
('румянцевский', 'музей'),14.053925881531105
('рачительный', 'расходование'),14.053925881531105
('равноапостольный', 'кирилл'),14.053925881531105
('птолемеевско-аристотелевский', 'геоцентризм'),14.053925881531105
('псковский', 'елеазаров'),14.053925881531105
('прямухинский', 'усадьба'),14.053925881531105
('протагоровский', 'феноменализм'),14.053925881531105
('президентский', 'гонка'),14.053925881531105
('преддекабристский', 'мечтание'),14.053925881531105
('пред-субстанциальный', 'универаслия'),14.053925881531105
('посредствомкритический', 'самонаблюдение'),14.053925881531105
('остготстый', 'военачальник'),14.053925881531105
('ост-индский', 'компания'),14.053925881531105
('опустошительный', 'набег'),14.053925881531105
('нищенский', 'сума'),14.053925881531105
('необщительный', 'общительность'),14.053925881531105
('некрашеный', 'шёлк'),14.053925881531105
('настроенческий', 'тональность'),14.053925881531105
('наречённый', 'семирамида'),14.053925881531105
('младой', 'ноготь'),14.053925881531105
('мелкобуржуазный', 'интеллигент'),14.053925881531105
('медяный', 'помост'),14.053925881531105
('майнцский', 'курфюрст'),14.053925881531105
('лесной', 'отшельник'),14.053925881531105
('ледяной', 'небосвод'),14.053925881531105
('культурно-религиозный', 'избранничество'),14.053925881531105
('кулачный', 'боец'),14.053925881531105
('кровный', 'собаководство'),14.053925881531105
('кровавый', 'кошмар'),14.053925881531105
('конический', 'сечение'),14.053925881531105
('кобылинский', 'эллис'),14.053925881531105
('катастрофический', 'развязка'),14.053925881531105
('имяславческий', 'мятеж'),14.053925881531105
('имперский', 'администрация'),14.053925881531105
('илимский', 'крепость'),14.053925881531105
('идейно-философский', 'палитра'),14.053925881531105
('зыбучий', 'нанос'),14.053925881531105
('зеркальный', 'восприимчивость'),14.053925881531105
('звериный', 'шкура'),14.053925881531105
('жертвенный', 'формула-яджус'),14.053925881531105
('еллинский', 'борзость'),14.053925881531105
('достопочтенный', 'начинатель'),14.053925881531105
('докетический', 'брезгливость'),14.053925881531105
('дионисический', 'подполье'),14.053925881531105
('глубоководный', 'ныряльщик'),14.053925881531105
('гемистый', 'плифон'),14.053925881531105
('ганноверский', 'герцог'),14.053925881531105
('вооружённый', 'восстаниирабочий'),14.053925881531105
('вавилонский', 'пленение'),14.053925881531105
('бутылочный', 'горло'),14.053925881531105
('большевистский', 'здравница'),14.053925881531105
('бенедиктинский', 'аббатство'),14.053925881531105
('белокурый', 'бестия'),14.053925881531105
('артиллерийский', 'полк'),14.053925881531105
('антиклерикальный', 'памфлет'),14.053925881531105
('эпический', 'теокосмогония'),13.053925881531105
('храмовый', 'зодчество'),13.053925881531105
('философско-политический', 'альманах'),13.053925881531105
('фантастический', 'бросок'),13.053925881531105
('убогий', 'хижина'),13.053925881531105
('тягостный', 'историческойобстановка'),13.053925881531105
('трехголовый', 'пёс'),13.053925881531105
('табачный', 'фабрика'),13.053925881531105
('суровый', 'трезвость'),13.053925881531105
('сочувственный', 'пересказ'),13.053925881531105
('сорский', 'феофан'),13.053925881531105
('смирнский', 'герма'),13.053925881531105
('сетницкий', 'чижевский'),13.053925881531105
('североамериканский', 'континент'),13.053925881531105
('рыночный', 'цена'),13.053925881531105
('ругательный', 'словосочетание'),13.053925881531105
('розничный', 'торговец'),13.053925881531105
('релятивистский', 'модализм'),13.053925881531105
('пёстрый', 'портик'),13.053925881531105
('путеводный', 'нить'),13.053925881531105
('пресловутый', 'вишешея'),13.053925881531105
('послеоктябрьский', 'пятилетие'),13.053925881531105
('поразительный', 'неразвитость'),13.053925881531105
('папский', 'канцелярия'),13.053925881531105
('отважный', 'сумасбродство'),13.053925881531105
('обрядовый', 'атрибутика'),13.053925881531105
('неумный', 'болтовня'),13.053925881531105
('нерешённый', 'головоломка'),13.053925881531105
('непорочный', 'дева'),13.053925881531105
('неподобный', 'контрастность'),13.053925881531105
('ненастоящий', 'вьявахара'),13.053925881531105
('невечный', 'аничча'),13.053925881531105
('неаутентичный', 'компиляция'),13.053925881531105
('мутный', 'стекло'),13.053925881531105
('морской', 'офицер'),13.053925881531105
('монофизитский', 'патриарх'),13.053925881531105
('многократный', 'редактирование'),13.053925881531105
('многократный', 'варьирование'),13.053925881531105
('многовековый', 'монополия'),13.053925881531105
('манихейский', 'священнослужитель'),13.053925881531105
('лучезарный', 'прозрачность'),13.053925881531105
('лоскутный', 'покрывало'),13.053925881531105
('летний', 'каникулы'),13.053925881531105
('италийский', 'локрид'),13.053925881531105
('дерзостный', 'своеволие'),13.053925881531105
('гомеровский', 'глупословие'),13.053925881531105
('глухой', 'деревушка'),13.053925881531105
('глиняный', 'чашка'),13.053925881531105
('глиняный', 'бочка'),13.053925881531105
('генеральный', 'откупщик'),13.053925881531105
('высокогорный', 'пансион'),13.053925881531105
('вольтерьянский', 'вольнодумство'),13.053925881531105
('волновой', 'пакет'),13.053925881531105
('вне-мирской', 'отрешённость'),13.053925881531105
('визитный', 'карточка'),13.053925881531105
('венецианский', 'арсенал'),13.053925881531105
('вдохновенный', 'визионер'),13.053925881531105
('бытие-к-будущий', 'решимость'),13.053925881531105
('бесшабашный', 'удалец'),13.053925881531105
('беспощадный', 'непримиримость'),13.053925881531105
('бескрайний', 'равнина'),13.053925881531105
('безрассудный', 'блуждание'),13.053925881531105
('балканский', 'полуостров'),13.053925881531105
('японский', 'маска'),12.468963380809948
('чрезвычайный', 'насыщенность'),12.468963380809948
('царственный', 'воспитанник'),12.468963380809948
('хлыстовский', 'корабль'),12.468963380809948
('трубный', 'глас'),12.468963380809948
('сплошной', 'разбой'),12.468963380809948
('соседний', 'мадавр'),12.468963380809948
('сердечный', 'смятение'),12.468963380809948
('сельский', 'божок'),12.468963380809948
('сверхсущностный', 'светолитий'),12.468963380809948
('русск', 'дым'),12.468963380809948
('роковой', 'задолженность'),12.468963380809948
('рискованный', 'плавание'),12.468963380809948
('различимый', 'штрих'),12.468963380809948
('псевдоинтроспективный', 'наслоение'),12.468963380809948
('протокосмический', 'правещество'),12.468963380809948
('прогноститический', 'эффективность'),12.468963380809948
('приспособительный', 'тактика'),12.468963380809948
('порретанский', 'канцлер'),12.468963380809948
('польский', 'дворянин'),12.468963380809948
('повивальный', 'бабка'),12.468963380809948
('перлокутивный', 'остин'),12.468963380809948
('переменчивый', 'фортуна'),12.468963380809948
('патетический', 'заповедь'),12.468963380809948
('осуждениесв', 'синод'),12.468963380809948
('означенный', 'безумец'),12.468963380809948
('оглашенный', 'грешник'),12.468963380809948
('оборонительный', 'мероприятие'),12.468963380809948
('норманнский', 'завоевание'),12.468963380809948
('новозаветный', 'благовестие'),12.468963380809948
('несостоятельный', 'псевдонаука'),12.468963380809948
('мужественный', 'лад'),12.468963380809948
('многофакторный', 'капитализм'),12.468963380809948
('кинический', 'струя'),12.468963380809948
('истый', 'афинянин'),12.468963380809948
('иноческий', 'смирение'),12.468963380809948
('имущественный', 'ценз'),12.468963380809948
('журнальный', 'публицистика'),12.468963380809948
('древнеиндийский', 'эпос'),12.468963380809948
('дисциплинарный', 'матрица'),12.468963380809948
('дегтярный', 'настойка'),12.468963380809948
('волшебный', 'сказка'),12.468963380809948
('вагнеровский', 'парсифаль'),12.468963380809948
('бронзовый', 'сандалия'),12.468963380809948
('беспрерывный', 'размен'),12.468963380809948
('арианский', 'субординационизм'),12.468963380809948
('антихристианский', 'реставрация'),12.468963380809948
('шотландский', 'помещик'),12.053925881531105
('широкогрудый', 'гей'),12.053925881531105
('швейцарский', 'лингвист'),12.053925881531105
('четырехугольный', 'глупость'),12.053925881531105
('францисканский', 'патер'),12.053925881531105
('физико-математический', 'пробел'),12.053925881531105
('феодально-абсолютистский', 'строй'),12.053925881531105
('срединный', 'мадхъям'),12.053925881531105
('средиземноморский', 'регион'),12.053925881531105
('сравнительный', 'языкознание'),12.053925881531105
('сопроводительный', 'надпись'),12.053925881531105
('потомственный', 'аристократ'),12.053925881531105
('постыдный', 'пережиток'),12.053925881531105
('покойный', 'обустройство'),12.053925881531105
('поведенческий', 'близнец'),12.053925881531105
('печальный', 'тропик'),12.053925881531105
('оптический', 'стекло'),12.053925881531105
('необычайный', 'лапидарность'),12.053925881531105
('немецко-французский', 'ежегодник'),12.053925881531105
('небинарный', 'стратегия'),12.053925881531105
('намеренный', 'многозначность'),12.053925881531105
('музыкальный', 'акустика'),12.053925881531105
('модный', 'словечко'),12.053925881531105
('малоазийский', 'побережье'),12.053925881531105
('магический', 'заклинанья-атхарван'),12.053925881531105
('ландшафтный', 'живопись'),12.053925881531105
('крестовый', 'поход'),12.053925881531105
('конфликтный', 'вытеснение'),12.053925881531105
('конфессиональный', 'нетерпимость'),12.053925881531105
('контекстуальный', 'самабхирудх'),12.053925881531105
('информационный', 'резервуар'),12.053925881531105
('жалкий', 'участь'),12.053925881531105
('духовно-идейный', 'перипетия'),12.053925881531105
('диавольский', 'искушение'),12.053925881531105
('дерзкий', 'рассудочность'),12.053925881531105
('горный', 'ландшафт'),12.053925881531105
('выгодный', 'женитьба'),12.053925881531105
('болезненный', 'пышноцветие'),12.053925881531105
('безвидный', 'бесформенность'),12.053925881531105
('ассизский', 'джованни'),12.053925881531105
('антирелигиозный', 'подтекст'),12.053925881531105
('эротико-познавательный', 'путешествие'),11.731997786643742
('экстенсиональный', 'оттенок'),11.731997786643742
('цеховой', 'уклад'),11.731997786643742
('сушёный', 'мясо'),11.731997786643742
('сирийский', 'переложение'),11.731997786643742
('северный', 'бихар'),11.731997786643742
('риторский', 'астроном'),11.731997786643742
('рефлекторный', 'воспроизведение'),11.731997786643742
('приемлющий', 'статика'),11.731997786643742
('преклонный', 'лето'),11.731997786643742
('преднамеренный', 'нищета'),11.731997786643742
('праздный', 'любопытство'),11.731997786643742
('половой', 'созревание'),11.731997786643742
('половой', 'партнёрство'),11.731997786643742
('побочный', 'эффект'),11.731997786643742
('панический', 'бегство'),11.731997786643742
('общественно-экономический', 'формация'),11.731997786643742
('нумидийский', 'тагаста'),11.731997786643742
('нобелевский', 'лауреат'),11.731997786643742
('неподражаемый', 'красноречие'),11.731997786643742
